common_name,scientific_name,status,order,family,region
South Polar Skua,Stercorarius maccormicki,Rare/Accidental,CHARADRIIFORMES,Stercorariidae,MID
Atlantic Puffin,Fratercula arctica,Rare/Accidental Vulnerable,CHARADRIIFORMES,Alcidae,MID
Little Gull,Hydrocoloeus minutus,,CHARADRIIFORMES,Laridae,MID
Black-legged Kittiwake,Rissa tridactyla,Rare/Accidental Vulnerable,CHARADRIIFORMES,Laridae,MID
Sabine's Gull,Xema sabini,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Slender-billed Gull,Chroicocephalus genei,,CHARADRIIFORMES,Laridae,MID
Bonaparte's Gull,Chroicocephalus philadelphia,,CHARADRIIFORMES,Laridae,MID
Black-headed Gull,Chroicocephalus ridibundus,,CHARADRIIFORMES,Laridae,MID
Brown-headed Gull,Chroicocephalus brunnicephalus,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Gray-hooded Gull,Chroicocephalus cirrocephalus,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Laughing Gull,Leucophaeus atricilla,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Franklin's Gull,Leucophaeus pipixcan,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Pallas's Gull,Ichthyaetus ichthyaetus,,CHARADRIIFORMES,Laridae,MID
Relict Gull,Ichthyaetus relictus,Rare/Accidental Vulnerable,CHARADRIIFORMES,Laridae,MID
Audouin's Gull,Ichthyaetus audouinii,Vulnerable,CHARADRIIFORMES,Laridae,MID
Mediterranean Gull,Ichthyaetus melanocephalus,,CHARADRIIFORMES,Laridae,MID
Sooty Gull,Ichthyaetus hemprichii,,CHARADRIIFORMES,Laridae,MID
White-eyed Gull,Ichthyaetus leucophthalmus,,CHARADRIIFORMES,Laridae,MID
Common Gull,Larus canus,,CHARADRIIFORMES,Laridae,MID
Caspian Gull,Larus cachinnans,,CHARADRIIFORMES,Laridae,MID
Mongolian Gull,Larus mongolicus,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
European Herring Gull,Larus argentatus,,CHARADRIIFORMES,Laridae,MID
Yellow-legged Gull,Larus michahellis,,CHARADRIIFORMES,Laridae,MID
Armenian Gull,Larus armenicus,,CHARADRIIFORMES,Laridae,MID
Great Black-backed Gull,Larus marinus,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Glaucous Gull,Larus hyperboreus,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Lesser Black-backed Gull,Larus fuscus,,CHARADRIIFORMES,Laridae,MID
African Skimmer,Rynchops flavirostris,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
Indian Skimmer,Rynchops albicollis,Rare/Accidental Endangered,CHARADRIIFORMES,Laridae,MID
Brown Noddy,Anous stolidus,,CHARADRIIFORMES,Laridae,MID
Lesser Noddy,Anous tenuirostris,,CHARADRIIFORMES,Laridae,MID
Sooty Tern,Onychoprion fuscatus,,CHARADRIIFORMES,Laridae,MID
Bridled Tern,Onychoprion anaethetus,,CHARADRIIFORMES,Laridae,MID
Little Tern,Sternula albifrons,,CHARADRIIFORMES,Laridae,MID
Saunders's Tern,Sternula saundersi,,CHARADRIIFORMES,Laridae,MID
Gull-billed Tern,Gelochelidon nilotica,,CHARADRIIFORMES,Laridae,MID
Caspian Tern,Hydroprogne caspia,,CHARADRIIFORMES,Laridae,MID
Whiskered Tern,Chlidonias hybrida,,CHARADRIIFORMES,Laridae,MID
Black Tern,Chlidonias niger,,CHARADRIIFORMES,Laridae,MID
White-winged Tern,Chlidonias leucopterus,,CHARADRIIFORMES,Laridae,MID
River Tern,Sterna aurantia,Rare/Accidental Vulnerable,CHARADRIIFORMES,Laridae,MID
Arctic Tern,Sterna paradisaea,Rare/Accidental,CHARADRIIFORMES,Laridae,MID
