"scientific_name","common_name","order","family","status_AFR","status_ASI","status_AUS","status_CA","status_CAM","status_CAR","status_EUR","status_hol","status_MID","status_NAM","status_NaN","status_nea","status_oaq","status_oat","status_OCE","status_oin","status_opa","status_PAC","status_pal","status_SAM","status_TT","status_US48","status_USak","status_UShi","status_XX","regions"
"Columbina talpacoti","Ruddy Ground Dove","COLUMBIFORMES","Columbidae",NA,NA,NA,NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; NaN; nea; SAM; TT; US48"
"Geotrygon montana","Ruddy Quail-Dove","COLUMBIFORMES","Columbidae",NA,NA,NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Leptotila verreauxi","White-tipped Dove","COLUMBIFORMES","Columbidae",NA,NA,NA,NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; hol; NAM; NaN; nea; SAM; TT; US48"
"Zenaida aurita","Zenaida Dove","COLUMBIFORMES","Columbidae",NA,NA,NA,NA,"","","Rare/Accidental","",NA,"","","",NA,NA,NA,NA,NA,NA,"Rare/Accidental","",NA,"",NA,NA,NA,"CAM; CAR; EUR; hol; NAM; NaN; nea; pal; SAM; US48"
"Crotophaga ani","Smooth-billed Ani","CUCULIFORMES","Cuculidae",NA,NA,NA,NA,"","",NA,"",NA,"","Rare/Accidental","",NA,NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; OCE; PAC; SAM; TT; US48"
"Geococcyx californianus","Greater Roadrunner","CUCULIFORMES","Cuculidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Coccyzus melacoryphus","Dark-billed Cuckoo","CUCULIFORMES","Cuculidae",NA,NA,NA,NA,"Rare/Accidental","Rare/Accidental",NA,"Rare/Accidental",NA,"Rare/Accidental",NA,"Rare/Accidental",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Coccyzus minor","Mangrove Cuckoo","CUCULIFORMES","Cuculidae",NA,NA,NA,NA,"","",NA,"",NA,"","","",NA,NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; OCE; PAC; SAM; TT; US48"
"Chordeiles gundlachii","Antillean Nighthawk","CAPRIMULGIFORMES","Caprimulgidae",NA,NA,NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Nyctidromus albicollis","Common Pauraque","CAPRIMULGIFORMES","Caprimulgidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Antrostomus ridgwayi","Buff-collared Nightjar","CAPRIMULGIFORMES","Caprimulgidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Antrostomus arizonae","Mexican Whip-poor-will","CAPRIMULGIFORMES","Caprimulgidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Anthracothorax prevostii","Green-breasted Mango","APODIFORMES","Trochilidae",NA,NA,NA,NA,"","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; US48"
"Heliomaster constantii","Plain-capped Starthroat","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Lampornis clemenciae","Blue-throated Mountain-gem","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Calothorax lucifer","Lucifer Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Selasphorus sasin","Allen's Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breeding endemic",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Selasphorus heloisa","Bumblebee Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Basilinna leucotis","White-eared Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Ramosomyia violiceps","Violet-crowned Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Saucerottia beryllina","Berylline Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Amazilia rutila","Cinnamon Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Amazilia yucatanensis","Buff-bellied Hummingbird","APODIFORMES","Trochilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Rallus obsoletus","Ridgway's Rail","GRUIFORMES","Rallidae",NA,NA,NA,NA,"Near-threatened",NA,NA,"Near-threatened",NA,"Near-threatened",NA,"Near-threatened",NA,NA,NA,NA,NA,NA,NA,"Near-threatened",NA,"Near-threatened",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Pardirallus maculatus","Spotted Rail","GRUIFORMES","Rallidae",NA,NA,NA,NA,"","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Mustelirallus erythrops","Paint-billed Crake","GRUIFORMES","Rallidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Aramides axillaris","Rufous-necked Wood-Rail","GRUIFORMES","Rallidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Heliornis fulica","Sungrebe","GRUIFORMES","Heliornithidae",NA,NA,NA,NA,"",NA,NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; NaN; nea; SAM; TT; US48"
"Hesperoburhinus bistriatus","Double-striped Thick-knee","CHARADRIIFORMES","Burhinidae",NA,NA,NA,NA,"","",NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Vanellus chilensis","Southern Lapwing","CHARADRIIFORMES","Charadriidae",NA,NA,NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,"","CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48; XX"
"Anarhynchus collaris","Collared Plover","CHARADRIIFORMES","Charadriidae",NA,NA,NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Jacana spinosa","Northern Jacana","CHARADRIIFORMES","Jacanidae",NA,NA,NA,NA,"","",NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,"",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; US48"
"Synthliboramphus craveri","Craveri's Murrelet","CHARADRIIFORMES","Alcidae",NA,NA,NA,NA,"Vulnerable",NA,NA,"Vulnerable",NA,"Vulnerable",NA,"Vulnerable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vulnerable",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Creagrus furcatus","Swallow-tailed Gull","CHARADRIIFORMES","Laridae",NA,NA,NA,NA,"",NA,NA,"Rare/Accidental",NA,"Rare/Accidental",NA,"Rare/Accidental",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,"","CAM; hol; NAM; nea; SAM; US48; XX"
"Leucophaeus modestus","Gray Gull","CHARADRIIFORMES","Laridae",NA,NA,NA,NA,"Rare/Accidental",NA,NA,"",NA,"Rare/Accidental",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Larus belcheri","Belcher's Gull","CHARADRIIFORMES","Laridae",NA,NA,NA,NA,"Rare/Accidental",NA,NA,"",NA,"Rare/Accidental",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Larus livens","Yellow-footed Gull","CHARADRIIFORMES","Laridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Phaetusa simplex","Large-billed Tern","CHARADRIIFORMES","Laridae",NA,NA,NA,NA,"Rare/Accidental","Rare/Accidental",NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Tachybaptus dominicus","Least Grebe","PODICIPEDIFORMES","Podicipedidae",NA,NA,NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Hydrobates socorroensis","Townsend's Storm-Petrel","PROCELLARIIFORMES","Hydrobatidae",NA,NA,NA,NA,"Endangered",NA,NA,"Endangered",NA,"Endangered",NA,"Endangered",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Endangered",NA,NA,"Endangered","CAM; hol; NAM; nea; US48; XX"
"Hydrobates cheimomnestes","Ainley's Storm-Petrel","PROCELLARIIFORMES","Hydrobatidae",NA,NA,NA,NA,"Vulnerable",NA,NA,"Vulnerable",NA,"Vulnerable",NA,"Vulnerable",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vulnerable",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Hydrobates homochroa","Ashy Storm-Petrel","PROCELLARIIFORMES","Hydrobatidae",NA,NA,NA,NA,"Endangered",NA,NA,"Endangered",NA,"Endangered",NA,"Endangered",NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental Endangered",NA,"Endangered",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Hydrobates tethys","Wedge-rumped Storm-Petrel","PROCELLARIIFORMES","Hydrobatidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,"Rare/Accidental",NA,NA,"","CAM; hol; NAM; nea; opa; SAM; US48; XX"
"Hydrobates melania","Black Storm-Petrel","PROCELLARIIFORMES","Hydrobatidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","CAM; hol; NAM; nea; SAM; US48; XX"
"Jabiru mycteria","Jabiru","CICONIIFORMES","Ciconiidae",NA,NA,NA,NA,"","Rare/Accidental",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Eudocimus ruber","Scarlet Ibis","PELECANIFORMES","Threskiornithidae",NA,NA,NA,NA,"","Rare/Accidental",NA,"","Rare/Accidental","","","",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; MID; NAM; NaN; nea; SAM; TT; US48"
"Tigrisoma mexicanum","Bare-throated Tiger-Heron","PELECANIFORMES","Ardeidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Chondrohierax uncinatus","Hook-billed Kite","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Harpagus bidentatus","Double-toothed Kite","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Geranospiza caerulescens","Crane Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Rostrhamus sociabilis","Snail Kite","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"","",NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Buteogallus anthracinus","Common Black Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Buteogallus urubitinga","Great Black Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Rupornis magnirostris","Roadside Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Parabuteo unicinctus","Harris's Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Geranoaetus albicaudatus","White-tailed Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","",NA,NA,NA,"CAM; hol; NAM; NaN; nea; SAM; TT; US48"
"Buteo plagiatus","Gray Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Buteo brachyurus","Short-tailed Hawk","ACCIPITRIFORMES","Accipitridae",NA,NA,NA,NA,"","Rare/Accidental",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Megascops trichopsis","Whiskered Screech-Owl","STRIGIFORMES","Strigidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Glaucidium brasilianum","Ferruginous Pygmy-Owl","STRIGIFORMES","Strigidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Micrathene whitneyi","Elf Owl","STRIGIFORMES","Strigidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Strix virgata","Mottled Owl","STRIGIFORMES","Strigidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Asio stygius","Stygian Owl","STRIGIFORMES","Strigidae",NA,NA,NA,NA,"","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Euptilotis neoxenus","Eared Quetzal","TROGONIFORMES","Trogonidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Trogon elegans","Elegant Trogon","TROGONIFORMES","Trogonidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Megaceryle torquata","Ringed Kingfisher","CORACIIFORMES","Alcedinidae",NA,NA,NA,NA,"","",NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Chloroceryle amazona","Amazon Kingfisher","CORACIIFORMES","Alcedinidae",NA,NA,NA,NA,"",NA,NA,"Rare/Accidental",NA,"","","Rare/Accidental",NA,NA,NA,NA,NA,NA,NA,"","Rare/Accidental","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; NaN; nea; SAM; TT; US48"
"Chloroceryle americana","Green Kingfisher","CORACIIFORMES","Alcedinidae",NA,NA,NA,NA,"","Rare/Accidental",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Melanerpes uropygialis","Gila Woodpecker","PICIFORMES","Picidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Melanerpes aurifrons","Golden-fronted Woodpecker","PICIFORMES","Picidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Dryobates nuttallii","Nuttall's Woodpecker","PICIFORMES","Picidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Dryobates scalaris","Ladder-backed Woodpecker","PICIFORMES","Picidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Dryobates arizonae","Arizona Woodpecker","PICIFORMES","Picidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Campephilus principalis","Ivory-billed Woodpecker","PICIFORMES","Picidae",NA,NA,NA,NA,"Critically endangered (possibly extinct)","Critically endangered (possibly extinct)",NA,"Critically endangered (possibly extinct)",NA,"Critically endangered (possibly extinct)",NA,"Rare/Accidental Critically endangered (possibly extinct)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Critically endangered (possibly extinct)",NA,NA,NA,"CAM; CAR; hol; NAM; nea; US48"
"Colaptes chrysoides","Gilded Flicker","PICIFORMES","Picidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Micrastur semitorquatus","Collared Forest-Falcon","FALCONIFORMES","Falconidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Daptrius chimachima","Yellow-headed Caracara","FALCONIFORMES","Falconidae",NA,NA,NA,NA,"","Rare/Accidental",NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"","","Uncertain origin",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; SAM; TT; US48"
"Falco femoralis","Aplomado Falcon","FALCONIFORMES","Falconidae",NA,NA,NA,NA,"","Rare/Accidental",NA,"",NA,"","Rare/Accidental","",NA,NA,"Rare/Accidental",NA,NA,"Rare/Accidental",NA,"","","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; NaN; nea; OCE; PAC; SAM; TT; US48"
"Falco rufigularis","Bat Falcon","FALCONIFORMES","Falconidae",NA,NA,NA,NA,"","Rare/Accidental",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; TT; US48"
"Amazona viridigenalis","Red-crowned Amazon","PSITTACIFORMES","Psittacidae",NA,NA,NA,NA,"Endangered","Introduced species Endangered",NA,"Introduced species Endangered",NA,"Introduced species Endangered",NA,"Endangered",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Introduced species Endangered",NA,"Introduced species Endangered",NA,"CAM; CAR; hol; NAM; nea; US48; UShi"
"Amazona finschi","Lilac-crowned Amazon","PSITTACIFORMES","Psittacidae",NA,NA,NA,NA,"Endangered",NA,NA,"Introduced species Endangered",NA,"Introduced species Endangered",NA,"Introduced species Endangered",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Introduced species Endangered",NA,"Introduced species Endangered",NA,"CAM; hol; NAM; nea; US48; UShi"
"Amazona autumnalis","Red-lored Amazon","PSITTACIFORMES","Psittacidae",NA,NA,NA,NA,"",NA,NA,"",NA,"","Rare/Accidental","",NA,NA,NA,NA,NA,NA,NA,"",NA,"Introduced species",NA,NA,NA,"CAM; hol; NAM; NaN; nea; SAM; US48"
"Amazona oratrix","Yellow-headed Amazon","PSITTACIFORMES","Psittacidae",NA,NA,NA,NA,"Endangered","Introduced species Endangered",NA,"Endangered",NA,"Endangered",NA,"Endangered",NA,NA,NA,NA,NA,NA,NA,"Uncertain origin Endangered",NA,"Extirpated Endangered",NA,NA,NA,"CAM; CAR; hol; NAM; nea; SAM; US48"
"Rhynchopsitta pachyrhyncha","Thick-billed Parrot","PSITTACIFORMES","Psittacidae",NA,NA,NA,NA,"Endangered",NA,NA,"Endangered",NA,"Endangered",NA,"Endangered",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental Endangered",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Psittacara holochlorus","Green Parakeet","PSITTACIFORMES","Psittacidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Introduced species",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Thamnophilus doliatus","Barred Antshrike","PASSERIFORMES","Thamnophilidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Tityra semifasciata","Masked Tityra","PASSERIFORMES","Tityridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Pachyramphus major","Gray-collared Becard","PASSERIFORMES","Tityridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Pachyramphus aglaiae","Rose-throated Becard","PASSERIFORMES","Tityridae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Camptostoma imberbe","Northern Beardless-Tyrannulet","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Myiopagis viridicata","Greenish Elaenia","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Mitrephanes phaeocercus","Tufted Flycatcher","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; SAM; US48"
"Contopus pertinax","Greater Pewee","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Empidonax fulvifrons","Buff-breasted Flycatcher","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"CAM; hol; NAM; nea; US48"
"Myiarchus tuberculifer","Dusky-capped Flycatcher","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"CAM; hol; NAM; nea; SAM; TT; US48"
"Myiarchus nuttingi","Nutting's Flycatcher","PASSERIFORMES","Tyrannidae",NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rare/Accidental",NA,NA,NA,"CAM; hol; NAM; nea; US48"
