common_name,scientific_name,status,order,family,region
Puaiohi,Myadestes palmeri,Endemic Critically endangered,PASSERIFORMES,Turdidae,UShi
Eyebrowed Thrush,Turdus obscurus,Rare/Accidental,PASSERIFORMES,Turdidae,UShi
White-rumped Shama,Copsychus malabaricus,Introduced species,PASSERIFORMES,Muscicapidae,UShi
Bohemian Waxwing,Bombycilla garrulus,Rare/Accidental,PASSERIFORMES,Bombycillidae,UShi
Kauai Oo,Moho braccatus,Endemic Extinct,PASSERIFORMES,Mohoidae,UShi
Oahu Oo,Moho apicalis,Endemic Extinct,PASSERIFORMES,Mohoidae,UShi
Bishop's Oo,Moho bishopi,Endemic Extinct,PASSERIFORMES,Mohoidae,UShi
Hawaii Oo,Moho nobilis,Endemic Extinct,PASSERIFORMES,Mohoidae,UShi
Kioea,Chaetoptila angustipluma,Endemic Extinct,PASSERIFORMES,Mohoidae,UShi
Northern Red Bishop,Euplectes franciscanus,Introduced species,PASSERIFORMES,Ploceidae,UShi
African Silverbill,Euodice cantans,Introduced species,PASSERIFORMES,Estrildidae,UShi
Java Sparrow,Padda oryzivora,Introduced species Endangered,PASSERIFORMES,Estrildidae,UShi
Scaly-breasted Munia,Lonchura punctulata,Introduced species,PASSERIFORMES,Estrildidae,UShi
Chestnut Munia,Lonchura atricapilla,Introduced species,PASSERIFORMES,Estrildidae,UShi
Lavender Waxbill,Glaucestrilda caerulescens,Introduced species,PASSERIFORMES,Estrildidae,UShi
Orange-cheeked Waxbill,Estrilda melpoda,Introduced species,PASSERIFORMES,Estrildidae,UShi
Common Waxbill,Estrilda astrild,Introduced species,PASSERIFORMES,Estrildidae,UShi
Black-rumped Waxbill,Estrilda troglodytes,Introduced species,PASSERIFORMES,Estrildidae,UShi
Red Avadavat,Amandava amandava,Introduced species,PASSERIFORMES,Estrildidae,UShi
Red-cheeked Cordonbleu,Uraeginthus bengalus,Introduced species,PASSERIFORMES,Estrildidae,UShi
House Sparrow,Passer domesticus,Introduced species,PASSERIFORMES,Passeridae,UShi
White Wagtail,Motacilla alba,,PASSERIFORMES,Motacillidae,UShi
Olive-backed Pipit,Anthus hodgsoni,Rare/Accidental,PASSERIFORMES,Motacillidae,UShi
Red-throated Pipit,Anthus cervinus,Rare/Accidental,PASSERIFORMES,Motacillidae,UShi
Siberian Pipit,Anthus japonicus,Rare/Accidental,PASSERIFORMES,Motacillidae,UShi
American Pipit,Anthus rubescens,Rare/Accidental,PASSERIFORMES,Motacillidae,UShi
Brambling,Fringilla montifringilla,Rare/Accidental,PASSERIFORMES,Fringillidae,UShi
Poo-uli,Melamprosops phaeosoma,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Akikiki,Oreomystis bairdi,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Oahu Alauahio,Paroreomyza maculata,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Kakawahie,Paroreomyza flammea,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Maui Alauahio,Paroreomyza montana,Endemic Endangered,PASSERIFORMES,Fringillidae,UShi
Palila,Loxioides bailleui,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Laysan Finch,Telespiza cantans,Endemic Vulnerable,PASSERIFORMES,Fringillidae,UShi
Nihoa Finch,Telespiza ultima,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Kona Grosbeak,Chloridops kona,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Lesser Koa-Finch,Rhodacanthis flaviceps,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Greater Koa-Finch,Rhodacanthis palmeri,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Ula-ai-hawane,Ciridops anna,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Akohekohe,Palmeria dolei,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Laysan Honeycreeper,Himatione fraithii,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Apapane,Himatione sanguinea,Endemic,PASSERIFORMES,Fringillidae,UShi
Iiwi,Drepanis coccinea,Endemic Vulnerable,PASSERIFORMES,Fringillidae,UShi
Hawaii Mamo,Drepanis pacifica,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Black Mamo,Drepanis funerea,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Ou,Psittirostra psittacea,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Lanai Hookbill,Dysmorodrepanis munroi,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Maui Parrotbill,Pseudonestor xanthophrys,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Kauai Nukupuu,Hemignathus hanapepe,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Oahu Nukupuu,Hemignathus lucidus,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Maui Nukupuu,Hemignathus affinis,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Akiapolaau,Hemignathus wilsoni,Endemic Endangered,PASSERIFORMES,Fringillidae,UShi
Lesser Akialoa,Akialoa obscura,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Oahu Akialoa,Akialoa ellisiana,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Kauai Akialoa,Akialoa stejnegeri,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Maui-nui Akialoa,Akialoa lanaiensis,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Anianiau,Magumma parva,Endemic Endangered,PASSERIFORMES,Fringillidae,UShi
Hawaii Amakihi,Chlorodrepanis virens,Endemic,PASSERIFORMES,Fringillidae,UShi
Oahu Amakihi,Chlorodrepanis flava,Endemic Near-threatened,PASSERIFORMES,Fringillidae,UShi
Kauai Amakihi,Chlorodrepanis stejnegeri,Endemic Endangered,PASSERIFORMES,Fringillidae,UShi
Greater Amakihi,Viridonia sagittirostris,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Hawaii Creeper,Loxops mana,Endemic Endangered,PASSERIFORMES,Fringillidae,UShi
Akekee,Loxops caeruleirostris,Endemic Critically endangered,PASSERIFORMES,Fringillidae,UShi
Hawaii Akepa,Loxops coccineus,Endemic Endangered,PASSERIFORMES,Fringillidae,UShi
Oahu Akepa,Loxops wolstenholmei,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
Maui Akepa,Loxops ochraceus,Endemic Extinct,PASSERIFORMES,Fringillidae,UShi
House Finch,Haemorhous mexicanus,Introduced species,PASSERIFORMES,Fringillidae,UShi
Yellow-fronted Canary,Crithagra mozambica,Introduced species,PASSERIFORMES,Fringillidae,UShi
Redpoll,Acanthis flammea,Rare/Accidental,PASSERIFORMES,Fringillidae,UShi
Island Canary,Serinus canaria,Introduced species,PASSERIFORMES,Fringillidae,UShi
Snow Bunting,Plectrophenax nivalis,Rare/Accidental,PASSERIFORMES,Calcariidae,UShi
Savannah Sparrow,Passerculus sandwichensis,Rare/Accidental,PASSERIFORMES,Passerellidae,UShi
Western Meadowlark,Sturnella neglecta,Introduced species,PASSERIFORMES,Icteridae,UShi
Eastern Meadowlark,Sturnella magna,Introduced species,PASSERIFORMES,Icteridae,UShi
Great-tailed Grackle,Quiscalus mexicanus,Rare/Accidental,PASSERIFORMES,Icteridae,UShi
Northern Cardinal,Cardinalis cardinalis,Introduced species,PASSERIFORMES,Cardinalidae,UShi
Red-crested Cardinal,Paroaria coronata,Introduced species,PASSERIFORMES,Thraupidae,UShi
Yellow-billed Cardinal,Paroaria capitata,Introduced species,PASSERIFORMES,Thraupidae,UShi
Saffron Finch,Sicalis flaveola,Introduced species,PASSERIFORMES,Thraupidae,UShi
Yellow-faced Grassquit,Tiaris olivaceus,Introduced species,PASSERIFORMES,Thraupidae,UShi
