common_name,scientific_name,status,order,family,region
Cuban Solitaire,Myadestes elisabeth,Endemic Near-threatened,PASSERIFORMES,Turdidae,CAR
Rufous-throated Solitaire,Myadestes genibarbis,Endemic,PASSERIFORMES,Turdidae,CAR
Varied Thrush,Ixoreus naevius,Rare/Accidental,PASSERIFORMES,Turdidae,CAR
Veery,Catharus fuscescens,,PASSERIFORMES,Turdidae,CAR
Gray-cheeked Thrush,Catharus minimus,,PASSERIFORMES,Turdidae,CAR
Bicknell's Thrush,Catharus bicknelli,Vulnerable,PASSERIFORMES,Turdidae,CAR
Swainson's Thrush,Catharus ustulatus,,PASSERIFORMES,Turdidae,CAR
Hermit Thrush,Catharus guttatus,,PASSERIFORMES,Turdidae,CAR
Wood Thrush,Hylocichla mustelina,,PASSERIFORMES,Turdidae,CAR
Forest Thrush,Turdus lherminieri,Endemic Near-threatened,PASSERIFORMES,Turdidae,CAR
Cocoa Thrush,Turdus fumigatus,,PASSERIFORMES,Turdidae,CAR
Spectacled Thrush,Turdus nudigenis,,PASSERIFORMES,Turdidae,CAR
American Robin,Turdus migratorius,Rare/Accidental,PASSERIFORMES,Turdidae,CAR
Grand Cayman Thrush,Turdus ravidus,Endemic Extinct,PASSERIFORMES,Turdidae,CAR
White-chinned Thrush,Turdus aurantius,Endemic,PASSERIFORMES,Turdidae,CAR
Red-legged Thrush,Turdus plumbeus,Endemic,PASSERIFORMES,Turdidae,CAR
La Selle Thrush,Turdus swalesi,Endemic Vulnerable,PASSERIFORMES,Turdidae,CAR
White-eyed Thrush,Turdus jamaicensis,Endemic,PASSERIFORMES,Turdidae,CAR
Dark-sided Flycatcher,Muscicapa sibirica,,PASSERIFORMES,Muscicapidae,CAR
Northern Wheatear,Oenanthe oenanthe,Rare/Accidental,PASSERIFORMES,Muscicapidae,CAR
Bohemian Waxwing,Bombycilla garrulus,Rare/Accidental,PASSERIFORMES,Bombycillidae,CAR
Cedar Waxwing,Bombycilla cedrorum,,PASSERIFORMES,Bombycillidae,CAR
Palmchat,Dulus dominicus,Endemic,PASSERIFORMES,Dulidae,CAR
Village Weaver,Ploceus cucullatus,Introduced species,PASSERIFORMES,Ploceidae,CAR
Northern Red Bishop,Euplectes franciscanus,Introduced species,PASSERIFORMES,Ploceidae,CAR
Yellow-crowned Bishop,Euplectes afer,Introduced species,PASSERIFORMES,Ploceidae,CAR
Bronze Mannikin,Spermestes cucullata,Introduced species,PASSERIFORMES,Estrildidae,CAR
African Silverbill,Euodice cantans,Introduced species,PASSERIFORMES,Estrildidae,CAR
Indian Silverbill,Euodice malabarica,Introduced species,PASSERIFORMES,Estrildidae,CAR
Java Sparrow,Padda oryzivora,Introduced species Endangered,PASSERIFORMES,Estrildidae,CAR
Scaly-breasted Munia,Lonchura punctulata,Introduced species,PASSERIFORMES,Estrildidae,CAR
Tricolored Munia,Lonchura malacca,Introduced species,PASSERIFORMES,Estrildidae,CAR
Chestnut Munia,Lonchura atricapilla,Introduced species,PASSERIFORMES,Estrildidae,CAR
White-headed Munia,Lonchura maja,Introduced species,PASSERIFORMES,Estrildidae,CAR
Orange-cheeked Waxbill,Estrilda melpoda,Introduced species,PASSERIFORMES,Estrildidae,CAR
Common Waxbill,Estrilda astrild,Introduced species,PASSERIFORMES,Estrildidae,CAR
Black-rumped Waxbill,Estrilda troglodytes,Introduced species,PASSERIFORMES,Estrildidae,CAR
Red Avadavat,Amandava amandava,Introduced species,PASSERIFORMES,Estrildidae,CAR
Pin-tailed Whydah,Vidua macroura,Introduced species,PASSERIFORMES,Viduidae,CAR
House Sparrow,Passer domesticus,Introduced species,PASSERIFORMES,Passeridae,CAR
Eurasian Tree Sparrow,Passer montanus,Introduced species,PASSERIFORMES,Passeridae,CAR
White Wagtail,Motacilla alba,Rare/Accidental,PASSERIFORMES,Motacillidae,CAR
American Pipit,Anthus rubescens,,PASSERIFORMES,Motacillidae,CAR
Sprague's Pipit,Anthus spragueii,Rare/Accidental Vulnerable,PASSERIFORMES,Motacillidae,CAR
Hispaniolan Euphonia,Chlorophonia musica,Endemic,PASSERIFORMES,Fringillidae,CAR
Puerto Rican Euphonia,Chlorophonia sclateri,Endemic,PASSERIFORMES,Fringillidae,CAR
Lesser Antillean Euphonia,Chlorophonia flavifrons,Endemic,PASSERIFORMES,Fringillidae,CAR
Jamaican Euphonia,Euphonia jamaica,Endemic,PASSERIFORMES,Fringillidae,CAR
Evening Grosbeak,Coccothraustes vespertinus,Rare/Accidental Vulnerable,PASSERIFORMES,Fringillidae,CAR
Pine Grosbeak,Pinicola enucleator,Rare/Accidental,PASSERIFORMES,Fringillidae,CAR
House Finch,Haemorhous mexicanus,Rare/Accidental,PASSERIFORMES,Fringillidae,CAR
Purple Finch,Haemorhous purpureus,Rare/Accidental,PASSERIFORMES,Fringillidae,CAR
Red Crossbill,Loxia curvirostra,Rare/Accidental,PASSERIFORMES,Fringillidae,CAR
Hispaniolan Crossbill,Loxia megaplaga,Endemic Endangered,PASSERIFORMES,Fringillidae,CAR
European Goldfinch,Carduelis carduelis,,PASSERIFORMES,Fringillidae,CAR
Pine Siskin,Spinus pinus,Rare/Accidental,PASSERIFORMES,Fringillidae,CAR
Antillean Siskin,Spinus dominicensis,Endemic,PASSERIFORMES,Fringillidae,CAR
American Goldfinch,Spinus tristis,Rare/Accidental,PASSERIFORMES,Fringillidae,CAR
Red Siskin,Spinus cucullatus,Extirpated Endangered,PASSERIFORMES,Fringillidae,CAR
Lapland Longspur,Calcarius lapponicus,Rare/Accidental,PASSERIFORMES,Calcariidae,CAR
Snow Bunting,Plectrophenax nivalis,Rare/Accidental,PASSERIFORMES,Calcariidae,CAR
Grasshopper Sparrow,Ammodramus savannarum,,PASSERIFORMES,Passerellidae,CAR
Chipping Sparrow,Spizella passerina,,PASSERIFORMES,Passerellidae,CAR
Clay-colored Sparrow,Spizella pallida,,PASSERIFORMES,Passerellidae,CAR
Field Sparrow,Spizella pusilla,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Lark Sparrow,Chondestes grammacus,,PASSERIFORMES,Passerellidae,CAR
American Tree Sparrow,Spizelloides arborea,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Fox Sparrow,Passerella iliaca,,PASSERIFORMES,Passerellidae,CAR
Dark-eyed Junco,Junco hyemalis,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Rufous-collared Sparrow,Zonotrichia capensis,,PASSERIFORMES,Passerellidae,CAR
White-crowned Sparrow,Zonotrichia leucophrys,,PASSERIFORMES,Passerellidae,CAR
Harris's Sparrow,Zonotrichia querula,Rare/Accidental Near-threatened,PASSERIFORMES,Passerellidae,CAR
White-throated Sparrow,Zonotrichia albicollis,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Vesper Sparrow,Pooecetes gramineus,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
LeConte's Sparrow,Ammospiza leconteii,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Nelson's Sparrow,Ammospiza nelsoni,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Saltmarsh Sparrow,Ammospiza caudacuta,Rare/Accidental Endangered,PASSERIFORMES,Passerellidae,CAR
Savannah Sparrow,Passerculus sandwichensis,,PASSERIFORMES,Passerellidae,CAR
Song Sparrow,Melospiza melodia,,PASSERIFORMES,Passerellidae,CAR
Lincoln's Sparrow,Melospiza lincolnii,,PASSERIFORMES,Passerellidae,CAR
Swamp Sparrow,Melospiza georgiana,,PASSERIFORMES,Passerellidae,CAR
Zapata Sparrow,Torreornis inexpectata,Endemic Near-threatened,PASSERIFORMES,Passerellidae,CAR
Green-tailed Towhee,Pipilo chlorurus,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Eastern Towhee,Pipilo erythrophthalmus,Rare/Accidental,PASSERIFORMES,Passerellidae,CAR
Bermuda Towhee,Pipilo naufragus,Endemic Extinct,PASSERIFORMES,Passerellidae,CAR
Western Chat-Tanager,Calyptophilus tertius,Endemic Vulnerable,PASSERIFORMES,Calyptophilidae,CAR
Eastern Chat-Tanager,Calyptophilus frugivorus,Endemic Near-threatened,PASSERIFORMES,Calyptophilidae,CAR
Black-crowned Palm-Tanager,Phaenicophilus palmarum,Endemic,PASSERIFORMES,Phaenicophilidae,CAR
Gray-crowned Palm-Tanager,Phaenicophilus poliocephalus,Endemic Near-threatened,PASSERIFORMES,Phaenicophilidae,CAR
White-winged Warbler,Xenoligea montana,Endemic Vulnerable,PASSERIFORMES,Phaenicophilidae,CAR
Green-tailed Warbler,Microligea palustris,Endemic,PASSERIFORMES,Phaenicophilidae,CAR
Puerto Rican Tanager,Nesospingus speculiferus,Endemic Vulnerable,PASSERIFORMES,Nesospingidae,CAR
Western Spindalis,Spindalis zena,,PASSERIFORMES,Spindalidae,CAR
Jamaican Spindalis,Spindalis nigricephala,Endemic,PASSERIFORMES,Spindalidae,CAR
Hispaniolan Spindalis,Spindalis dominicensis,Endemic,PASSERIFORMES,Spindalidae,CAR
Puerto Rican Spindalis,Spindalis portoricensis,Endemic,PASSERIFORMES,Spindalidae,CAR
Yellow-headed Warbler,Teretistris fernandinae,Endemic,PASSERIFORMES,Teretistridae,CAR
Oriente Warbler,Teretistris fornsi,Endemic,PASSERIFORMES,Teretistridae,CAR
Yellow-breasted Chat,Icteria virens,,PASSERIFORMES,Icteriidae,CAR
Yellow-headed Blackbird,Xanthocephalus xanthocephalus,,PASSERIFORMES,Icteridae,CAR
Bobolink,Dolichonyx oryzivorus,,PASSERIFORMES,Icteridae,CAR
Eastern Meadowlark,Sturnella magna,,PASSERIFORMES,Icteridae,CAR
Hispaniolan Oriole,Icterus dominicensis,Endemic,PASSERIFORMES,Icteridae,CAR
Cuban Oriole,Icterus melanopsis,Endemic,PASSERIFORMES,Icteridae,CAR
Bahama Oriole,Icterus northropi,Endemic Endangered,PASSERIFORMES,Icteridae,CAR
Puerto Rican Oriole,Icterus portoricensis,Endemic,PASSERIFORMES,Icteridae,CAR
St. Lucia Oriole,Icterus laudabilis,Endemic Endangered,PASSERIFORMES,Icteridae,CAR
Montserrat Oriole,Icterus oberi,Endemic Vulnerable,PASSERIFORMES,Icteridae,CAR
Martinique Oriole,Icterus bonana,Endemic Vulnerable,PASSERIFORMES,Icteridae,CAR
Orchard Oriole,Icterus spurius,,PASSERIFORMES,Icteridae,CAR
Hooded Oriole,Icterus cucullatus,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Yellow-tailed Oriole,Icterus mesomelas,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Venezuelan Troupial,Icterus icterus,Introduced species,PASSERIFORMES,Icteridae,CAR
Bullock's Oriole,Icterus bullockii,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Jamaican Oriole,Icterus leucopteryx,Endemic,PASSERIFORMES,Icteridae,CAR
Yellow Oriole,Icterus nigrogularis,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Altamira Oriole,Icterus gularis,Uncertain origin,PASSERIFORMES,Icteridae,CAR
Baltimore Oriole,Icterus galbula,,PASSERIFORMES,Icteridae,CAR
Jamaican Blackbird,Nesopsar nigerrimus,Endemic Endangered,PASSERIFORMES,Icteridae,CAR
Red-winged Blackbird,Agelaius phoeniceus,,PASSERIFORMES,Icteridae,CAR
Red-shouldered Blackbird,Agelaius assimilis,Endemic,PASSERIFORMES,Icteridae,CAR
Tawny-shouldered Blackbird,Agelaius humeralis,Endemic,PASSERIFORMES,Icteridae,CAR
Yellow-shouldered Blackbird,Agelaius xanthomus,Endemic Endangered,PASSERIFORMES,Icteridae,CAR
Shiny Cowbird,Molothrus bonariensis,,PASSERIFORMES,Icteridae,CAR
Brown-headed Cowbird,Molothrus ater,,PASSERIFORMES,Icteridae,CAR
Giant Cowbird,Molothrus oryzivorus,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Cuban Blackbird,Ptiloxena atroviolacea,Endemic,PASSERIFORMES,Icteridae,CAR
Rusty Blackbird,Euphagus carolinus,Rare/Accidental Vulnerable,PASSERIFORMES,Icteridae,CAR
Common Grackle,Quiscalus quiscula,Rare/Accidental Near-threatened,PASSERIFORMES,Icteridae,CAR
Boat-tailed Grackle,Quiscalus major,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Great-tailed Grackle,Quiscalus mexicanus,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Greater Antillean Grackle,Quiscalus niger,Endemic,PASSERIFORMES,Icteridae,CAR
Carib Grackle,Quiscalus lugubris,,PASSERIFORMES,Icteridae,CAR
Yellow-hooded Blackbird,Chrysomus icterocephalus,Rare/Accidental,PASSERIFORMES,Icteridae,CAR
Ovenbird,Seiurus aurocapilla,,PASSERIFORMES,Parulidae,CAR
Worm-eating Warbler,Helmitheros vermivorum,,PASSERIFORMES,Parulidae,CAR
Louisiana Waterthrush,Parkesia motacilla,,PASSERIFORMES,Parulidae,CAR
Northern Waterthrush,Parkesia noveboracensis,,PASSERIFORMES,Parulidae,CAR
Bachman's Warbler,Vermivora bachmanii,Rare/Accidental Critically endangered (possibly extinct),PASSERIFORMES,Parulidae,CAR
Golden-winged Warbler,Vermivora chrysoptera,Near-threatened,PASSERIFORMES,Parulidae,CAR
Blue-winged Warbler,Vermivora cyanoptera,,PASSERIFORMES,Parulidae,CAR
Black-and-white Warbler,Mniotilta varia,,PASSERIFORMES,Parulidae,CAR
Prothonotary Warbler,Protonotaria citrea,,PASSERIFORMES,Parulidae,CAR
Swainson's Warbler,Limnothlypis swainsonii,,PASSERIFORMES,Parulidae,CAR
Tennessee Warbler,Leiothlypis peregrina,,PASSERIFORMES,Parulidae,CAR
Orange-crowned Warbler,Leiothlypis celata,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Nashville Warbler,Leiothlypis ruficapilla,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Virginia's Warbler,Leiothlypis virginiae,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Semper's Warbler,Leucopeza semperi,Endemic Critically endangered (possibly extinct),PASSERIFORMES,Parulidae,CAR
Connecticut Warbler,Oporornis agilis,,PASSERIFORMES,Parulidae,CAR
MacGillivray's Warbler,Geothlypis tolmiei,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Mourning Warbler,Geothlypis philadelphia,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Kentucky Warbler,Geothlypis formosa,,PASSERIFORMES,Parulidae,CAR
Bahama Yellowthroat,Geothlypis rostrata,Endemic,PASSERIFORMES,Parulidae,CAR
Common Yellowthroat,Geothlypis trichas,,PASSERIFORMES,Parulidae,CAR
Whistling Warbler,Catharopeza bishopi,Endemic Endangered,PASSERIFORMES,Parulidae,CAR
Plumbeous Warbler,Setophaga plumbea,Endemic,PASSERIFORMES,Parulidae,CAR
Elfin-woods Warbler,Setophaga angelae,Endemic Endangered,PASSERIFORMES,Parulidae,CAR
Arrowhead Warbler,Setophaga pharetra,Endemic,PASSERIFORMES,Parulidae,CAR
Hooded Warbler,Setophaga citrina,,PASSERIFORMES,Parulidae,CAR
American Redstart,Setophaga ruticilla,,PASSERIFORMES,Parulidae,CAR
Kirtland's Warbler,Setophaga kirtlandii,Near-threatened,PASSERIFORMES,Parulidae,CAR
Cape May Warbler,Setophaga tigrina,,PASSERIFORMES,Parulidae,CAR
Cerulean Warbler,Setophaga cerulea,Rare/Accidental Near-threatened,PASSERIFORMES,Parulidae,CAR
Northern Parula,Setophaga americana,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Magnolia Warbler,Setophaga magnolia,,PASSERIFORMES,Parulidae,CAR
Bay-breasted Warbler,Setophaga castanea,,PASSERIFORMES,Parulidae,CAR
Blackburnian Warbler,Setophaga fusca,,PASSERIFORMES,Parulidae,CAR
Yellow Warbler,Setophaga petechia,,PASSERIFORMES,Parulidae,CAR
Chestnut-sided Warbler,Setophaga pensylvanica,,PASSERIFORMES,Parulidae,CAR
Blackpoll Warbler,Setophaga striata,Near-threatened,PASSERIFORMES,Parulidae,CAR
Black-throated Blue Warbler,Setophaga caerulescens,,PASSERIFORMES,Parulidae,CAR
Palm Warbler,Setophaga palmarum,,PASSERIFORMES,Parulidae,CAR
Olive-capped Warbler,Setophaga pityophila,Endemic,PASSERIFORMES,Parulidae,CAR
Pine Warbler,Setophaga pinus,,PASSERIFORMES,Parulidae,CAR
Yellow-rumped Warbler,Setophaga coronata,,PASSERIFORMES,Parulidae,CAR
Yellow-throated Warbler,Setophaga dominica,,PASSERIFORMES,Parulidae,CAR
Bahama Warbler,Setophaga flavescens,Endemic Endangered,PASSERIFORMES,Parulidae,CAR
Vitelline Warbler,Setophaga vitellina,Endemic Near-threatened,PASSERIFORMES,Parulidae,CAR
Prairie Warbler,Setophaga discolor,,PASSERIFORMES,Parulidae,CAR
Adelaide's Warbler,Setophaga adelaidae,Endemic,PASSERIFORMES,Parulidae,CAR
Barbuda Warbler,Setophaga subita,Endemic Vulnerable,PASSERIFORMES,Parulidae,CAR
St. Lucia Warbler,Setophaga delicata,Endemic,PASSERIFORMES,Parulidae,CAR
Black-throated Gray Warbler,Setophaga nigrescens,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Townsend's Warbler,Setophaga townsendi,Rare/Accidental,PASSERIFORMES,Parulidae,CAR
Golden-cheeked Warbler,Setophaga chrysoparia,Rare/Accidental Endangered,PASSERIFORMES,Parulidae,CAR
Black-throated Green Warbler,Setophaga virens,,PASSERIFORMES,Parulidae,CAR
Canada Warbler,Cardellina canadensis,,PASSERIFORMES,Parulidae,CAR
Wilson's Warbler,Cardellina pusilla,,PASSERIFORMES,Parulidae,CAR
Summer Tanager,Piranga rubra,,PASSERIFORMES,Cardinalidae,CAR
Scarlet Tanager,Piranga olivacea,,PASSERIFORMES,Cardinalidae,CAR
Western Tanager,Piranga ludoviciana,Rare/Accidental,PASSERIFORMES,Cardinalidae,CAR
Northern Cardinal,Cardinalis cardinalis,Rare/Accidental,PASSERIFORMES,Cardinalidae,CAR
Rose-breasted Grosbeak,Pheucticus ludovicianus,,PASSERIFORMES,Cardinalidae,CAR
Blue Grosbeak,Passerina caerulea,,PASSERIFORMES,Cardinalidae,CAR
Lazuli Bunting,Passerina amoena,Rare/Accidental,PASSERIFORMES,Cardinalidae,CAR
Indigo Bunting,Passerina cyanea,,PASSERIFORMES,Cardinalidae,CAR
Painted Bunting,Passerina ciris,,PASSERIFORMES,Cardinalidae,CAR
Dickcissel,Spiza americana,,PASSERIFORMES,Cardinalidae,CAR
Palm Tanager,Thraupis palmarum,Rare/Accidental,PASSERIFORMES,Thraupidae,CAR
Lesser Antillean Tanager,Stilpnia cucullata,Endemic,PASSERIFORMES,Thraupidae,CAR
Swallow Tanager,Tersina viridis,Uncertain origin,PASSERIFORMES,Thraupidae,CAR
Red-legged Honeycreeper,Cyanerpes cyaneus,,PASSERIFORMES,Thraupidae,CAR
Saffron Finch,Sicalis flaveola,Introduced species,PASSERIFORMES,Thraupidae,CAR
Grassland Yellow-Finch,Sicalis luteola,Introduced species,PASSERIFORMES,Thraupidae,CAR
Blue-black Grassquit,Volatinia jacarina,,PASSERIFORMES,Thraupidae,CAR
Lined Seedeater,Sporophila lineola,Rare/Accidental,PASSERIFORMES,Thraupidae,CAR
Chestnut-bellied Seed-Finch,Sporophila angolensis,Introduced species,PASSERIFORMES,Thraupidae,CAR
Yellow-bellied Seedeater,Sporophila nigricollis,,PASSERIFORMES,Thraupidae,CAR
Bananaquit,Coereba flaveola,,PASSERIFORMES,Thraupidae,CAR
Yellow-faced Grassquit,Tiaris olivaceus,,PASSERIFORMES,Thraupidae,CAR
Orangequit,Euneornis campestris,Endemic,PASSERIFORMES,Thraupidae,CAR
Puerto Rican Bullfinch,Melopyrrha portoricensis,Endemic Vulnerable,PASSERIFORMES,Thraupidae,CAR
St. Kitts Bullfinch,Melopyrrha grandis,Endemic Critically endangered (possibly extinct),PASSERIFORMES,Thraupidae,CAR
Cuban Bullfinch,Melopyrrha nigra,Endemic Near-threatened,PASSERIFORMES,Thraupidae,CAR
Grand Cayman Bullfinch,Melopyrrha taylori,Endemic Near-threatened,PASSERIFORMES,Thraupidae,CAR
Greater Antillean Bullfinch,Melopyrrha violacea,Endemic,PASSERIFORMES,Thraupidae,CAR
Yellow-shouldered Grassquit,Loxipasser anoxanthus,Endemic,PASSERIFORMES,Thraupidae,CAR
Cuban Grassquit,Phonipara canora,Endemic,PASSERIFORMES,Thraupidae,CAR
Lesser Antillean Bullfinch,Loxigilla noctis,Endemic,PASSERIFORMES,Thraupidae,CAR
Barbados Bullfinch,Loxigilla barbadensis,Endemic,PASSERIFORMES,Thraupidae,CAR
St. Lucia Black Finch,Melanospiza richardsoni,Endemic Endangered,PASSERIFORMES,Thraupidae,CAR
Black-faced Grassquit,Melanospiza bicolor,,PASSERIFORMES,Thraupidae,CAR
Lesser Antillean Saltator,Saltator albicollis,Endemic,PASSERIFORMES,Thraupidae,CAR
